logFC	AveExpr	t	P.Value	adj.P.Val	B	Gene.Symbol	significant_logFC_1	significant_logFC_2	significant_logFC_3
0.242374781540184	7.32384868881289	1.68860625159263	0.0985633412063832	0.895409611878479	-4.21618778651347	GNG3	no	no	no
-0.351444660169115	6.5932472888123	-1.68810215629984	0.0986607654086797	0.895409611878479	-4.21666785608375	FBXW7	no	no	no
-0.646205816928341	7.84374831242873	-1.68492551983129	0.099276532119722	0.895409611878479	-4.21969037307758	ETV5	no	no	no
0.321890837208349	7.7540242262292	1.68477032295882	0.0993066970098214	0.895409611878479	-4.21983792009499	ARHGAP10	no	no	no
0.339697995336187	8.18473123021732	1.68464985970894	0.0993301161068968	0.895409611878479	-4.21995243783059	ZCWPW1	no	no	no
0.386728220628658	8.68042632839079	1.68305414741285	0.0996407670449011	0.895409611878479	-4.22146875591115	SDHAF1	no	no	no
-0.551846202006131	7.25299555381924	-1.68281353361558	0.0996876789239165	0.895409611878479	-4.22169729521065	PCDHB11	no	no	no
-0.55674154536717	7.6403414153758	-1.68217869778133	0.0998115388460266	0.895409611878479	-4.22230014429591	LIMA1	no	no	no
0.321701590754904	8.08905866027606	1.68148318538878	0.0999473829267999	0.895409611878479	-4.22296039726993	GOLGA3	no	no	no
-0.269448114008911	7.09545514540003	-1.68123343555606	0.0999962000731662	0.895409611878479	-4.22319743090924	TMEM62	no	no	no
0.367057446660223	11.8389700155122	1.68006563461495	0.100224724588562	0.895409611878479	-4.22430538683144	RTRAF	no	no	no
-0.332166293748357	7.52674524645185	-1.67890897306197	0.100451493981505	0.895409611878479	-4.22540214778137	PDE6D	no	no	no
0.512982869854653	9.67407639992741	1.67796960701984	0.100635972884517	0.895409611878479	-4.22629240748825	BLVRB	no	no	no
-0.41411439985243	7.60966312748162	-1.67796252845854	0.100637364079483	0.895409611878479	-4.22629911444851	FANCE	no	no	no
0.23886374640672	8.0907962763556	1.67768871331054	0.100691190902464	0.895409611878479	-4.22655853727389	BTNL3	no	no	no
-0.591354318871774	8.09959034892814	-1.67706857745019	0.100813185568742	0.895409611878479	-4.22714594816229	LSM8	no	no	no
0.548007967182922	7.98847675028231	1.67694925059477	0.100836673826073	0.895409611878479	-4.22725895748323	MIS18A	no	no	no
0.333518950745343	7.48721301042817	1.67653642034583	0.100917970017221	0.895409611878479	-4.22764987997302	BRAP	no	no	no
-0.775687816628502	11.0854173378039	-1.67648375928163	0.100928344132332	0.895409611878479	-4.22769974074211	MCM2	no	no	no
0.349522337588754	7.03904939610075	1.67639676634385	0.100945483478567	0.895409611878479	-4.22778210492524	TRPV6	no	no	no
0.465790852653629	8.39352403251957	1.67382732400216	0.10145279846788	0.895409611878479	-4.23021323859499	CYB561D2	no	no	no
0.517157373707127	9.83663294200303	1.67362663880969	0.101492510429444	0.895409611878479	-4.23040299147904	BCKDHA	no	no	no
0.406898062973129	9.47384032398205	1.67286563140671	0.101643216446532	0.895409611878479	-4.23112237216468	CHMP2B	no	no	no
-0.33476707067884	8.57830058916248	-1.67230316394124	0.101754723139661	0.895409611878479	-4.23165389907875	UBE2D3	no	no	no
0.249930306776923	7.67909042406878	1.67091684571058	0.102029985134163	0.895409611878479	-4.23296332667673	CHRNB2	no	no	no
-0.530115823503032	7.95274589926028	-1.67087296111577	0.102038708698837	0.895409611878479	-4.23300476259302	ABR	no	no	no
0.28397427262405	7.59975462915546	1.67025554019491	0.102161507391601	0.895409611878479	-4.23358763714025	CDC42EP2	no	no	no
-0.472971802349176	9.19177530153968	-1.66899107312772	0.102413376947814	0.895409611878479	-4.23478079751559	RTL8A	no	no	no
-0.479925614785675	10.356457879269	-1.66854399093179	0.102502553682504	0.895409611878479	-4.23520248859922	PBX1	no	no	no
-0.789984292496486	10.0644269787069	-1.66730142787943	0.102750736012212	0.895409611878479	-4.23637399170002	TNFRSF21	no	no	no
-0.953549105266988	8.02332765654394	-1.66701816553778	0.102807382391062	0.895409611878479	-4.23664095364552	PHLDA1	no	no	no
0.229966169455717	6.68112819631546	1.66681724023402	0.102847578718964	0.895409611878479	-4.23683029388881	IBA57	no	no	no
0.238765188298346	7.08756999748231	1.66678900494437	0.102853228397071	0.895409611878479	-4.23685689965839	MAPK8IP3	no	no	no
0.451936181136344	8.36579531795692	1.66665061590359	0.102880922743	0.895409611878479	-4.23698729656912	ZNF574	no	no	no
-0.4480590324611	8.36325374301062	-1.66657664838713	0.102895727603141	0.895409611878479	-4.23705698869787	RBMX2	no	no	no
-0.454676511044115	10.1297950896107	-1.66586570641545	0.103038114623654	0.895409611878479	-4.2377267069703	PLIN3	no	no	no
0.301259753218305	11.3768030744071	1.66556879001315	0.10309762885587	0.895409611878479	-4.23800633672929	RPL38	no	no	no
-0.339249113528476	8.89326386822703	-1.66480154607051	0.103251547069361	0.895409611878479	-4.23872872010274	FIG4	no	no	no
-0.241981762899482	6.86415791226683	-1.66468885537265	0.103274170078357	0.895409611878479	-4.23883479857981	LIMK1	no	no	no
-0.807646908776623	8.76359707871964	-1.66468016672162	0.103275914521534	0.895409611878479	-4.23884297716998	CX3CL1	no	no	no
-0.52039194242907	7.61280543367042	-1.66411090263538	0.103390260016477	0.895409611878479	-4.23937874596178	THOP1	no	no	no
0.298489691204925	8.35000994427026	1.66369514766577	0.103473836647036	0.895409611878479	-4.2397699421219	UTP20	no	no	no
-0.572011154267308	8.04485113307543	-1.66279938155571	0.10365409585893	0.895409611878479	-4.24061251970289	NEMP1	no	no	no
0.445548581464136	11.9689023821445	1.66271864691444	0.103670355154006	0.895409611878479	-4.24068844203164	SNRPD2	no	no	no
-0.456705164327085	7.05175310962627	-1.6625140523243	0.103711568224409	0.895409611878479	-4.24088082776409	KDM6A	no	no	no
-0.333165286379656	8.28572164558399	-1.6582607133178	0.104571408244259	0.895409611878479	-4.24487590913824	SETD5	no	no	no
1.0386565476107	10.4814934737971	1.6579608089764	0.104632256383888	0.895409611878479	-4.24515728325851	PODXL	no	no	no
-0.451021244020083	8.0467870132042	-1.65692563545346	0.104842508273872	0.895409611878479	-4.24612817194042	LGALSL	no	no	no
-0.39546091923398	10.8144666330342	-1.65659664682746	0.104909401120418	0.895409611878479	-4.24643662480855	ST13	no	no	no
0.895103307804294	8.13307628929529	1.6565876014237	0.104911240806396	0.895409611878479	-4.24644510487219	ALCAM	no	no	no
-0.595623425019567	7.70481349425217	-1.65453141502787	0.105330123713286	0.895409611878479	-4.24837178150174	CHST11	no	no	no
-0.369359950108441	7.09469472190272	-1.65432283171563	0.105372692614293	0.895409611878479	-4.2485671161047	TNKS2	no	no	no
0.4918177431141	11.3131603975609	1.65408818042742	0.105420598511337	0.895409611878479	-4.24878683846285	UQCRC1	no	no	no
-0.530549485408545	9.91748388265566	-1.65378953530309	0.105481595123588	0.895409611878479	-4.24906644581851	GTF2IRD1	no	no	no
-0.389120413633316	7.02562397738045	-1.65315828727102	0.105610619433034	0.895409611878479	-4.24965731560394	ABCA7	no	no	no
-0.909035787280919	8.4801286758674	-1.65295492582378	0.105652213209022	0.895409611878479	-4.24984762897915	CCNA2	no	no	no
-0.566551494138082	8.81108196551228	-1.65071829242406	0.106110562915206	0.895409611878479	-4.25193947196591	SMPD4	no	no	no
-0.395572829696348	7.84248742929461	-1.65039620265822	0.106176702520797	0.895409611878479	-4.25224051706903	GOLM1	no	no	no
0.287942339561494	10.1533119025624	1.64994463859431	0.106269486034838	0.895409611878479	-4.2526624946712	ATP5PD	no	no	no
-0.973432616174132	9.50992665049667	-1.64913671195409	0.106435657923827	0.895409611878479	-4.25341724645049	SLC26A2	no	no	no
0.408238520503388	12.1959877479957	1.64902751951282	0.106458132641327	0.895409611878479	-4.25351922865627	CDK2AP1	no	no	no
1.3394684483686	10.4351690805308	1.64859547257537	0.106547097621663	0.895409611878479	-4.25392269144877	CP	no	no	no
